Omega_Value	Mean_Convergence	Mean_Market_Profit	Mean_Firm_1_Profit	Mean_Firm_2_Profit	Mean_Market_Revenue	Mean_Firm_1_Revenue	Mean_Firm_2_Revenue	Mean_Market_Quantity	Mean_Firm_1_Quantity	Mean_Firm_2_Quantity	Mean_Market_Price	Mean_Firm_1_Price	Mean_Firm_2_Price	Mean_Platform_Profit	Mean_CS	
0.00000000000000	770627	0.26754470708281	0.13370583514532	0.13383887193749	1.00347804857058	0.50264318667885	0.50083486189174	0.73593334148716	0.36893735153328	0.36699598995388	1.70865758071157	1.70715012499719	1.71016503642596	0.33906709674573	0.33906709674573	
0.80000000000000	759670	0.26655711741201	0.13344445189290	0.13311266551912	1.00449158653980	0.50227638911705	0.50221519742275	0.73793446912726	0.36883193722390	0.36910253190336	1.70599599714016	1.70627541285438	1.70571658142595	0.26912278205219	0.34112232372178	
1.00000000000000	749870	0.26741244072528	0.13395924705487	0.13345319367041	1.00441343998468	0.50106283208686	0.50335060789782	0.73700099925876	0.36710358503171	0.36989741422705	1.70751132964005	1.70994825785419	1.70507440142591	0.25110335999599	0.33982143405375	
