omega,alpha,beta,cs
0,0.0743243,5e-06,0.342112
0,0.0743243,5.13514e-06,0.343244
0,0.0743243,5.27027e-06,0.343097
0,0.0743243,5.40541e-06,0.343856
0,0.0743243,5.54054e-06,0.34403
0,0.0743243,5.67568e-06,0.340715
0,0.0743243,5.81081e-06,0.344166
0,0.0743243,5.94595e-06,0.344014
0,0.0743243,6.08108e-06,0.342039
0,0.0743243,6.21622e-06,0.34049
0,0.0743243,6.35135e-06,0.342113
0,0.0743243,6.48649e-06,0.341035
0,0.0743243,6.62162e-06,0.344021
0,0.0743243,6.75676e-06,0.341853
0,0.0743243,6.89189e-06,0.339477
0,0.0743243,7.02703e-06,0.339658
0,0.0743243,7.16216e-06,0.341033
0,0.0743243,7.2973e-06,0.341099
0,0.0743243,7.43243e-06,0.341374
0,0.0743243,7.56757e-06,0.342418
0,0.0743243,7.7027e-06,0.341392
0,0.0743243,7.83784e-06,0.341797
0,0.0743243,7.97297e-06,0.341077
0,0.0743243,8.10811e-06,0.344365
0,0.0743243,8.24324e-06,0.341282
0,0.0743243,8.37838e-06,0.340665
0,0.0743243,8.51351e-06,0.341466
0,0.0743243,8.64865e-06,0.341412
0,0.0743243,8.78378e-06,0.340617
0,0.0743243,8.91892e-06,0.339168
0,0.0743243,9.05405e-06,0.338717
0,0.0743243,9.18919e-06,0.338452
0,0.0743243,9.32432e-06,0.341485
0,0.0743243,9.45946e-06,0.339274
0,0.0743243,9.59459e-06,0.341757
0,0.0743243,9.72973e-06,0.34102
0,0.0743243,9.86486e-06,0.340347
0,0.0743243,1e-05,0.341165
0,0.0743243,1.01351e-05,0.341779
0,0.0743243,1.02703e-05,0.337419
0,0.0743243,1.04054e-05,0.339301
0,0.0743243,1.05405e-05,0.336158
0,0.0743243,1.06757e-05,0.33872
0,0.0743243,1.08108e-05,0.338175
0,0.0743243,1.09459e-05,0.336192
0,0.0743243,1.10811e-05,0.334902
0,0.0743243,1.12162e-05,0.338403
0,0.0743243,1.13514e-05,0.339288
0,0.0743243,1.14865e-05,0.338676
0,0.0743243,1.16216e-05,0.337963
0,0.0743243,1.17568e-05,0.337598
0,0.0743243,1.18919e-05,0.336793
0,0.0743243,1.2027e-05,0.336277
0,0.0743243,1.21622e-05,0.337068
0,0.0743243,1.22973e-05,0.334913
0,0.0743243,1.24324e-05,0.334724
0,0.0743243,1.25676e-05,0.337156
0,0.0743243,1.27027e-05,0.334937
0,0.0743243,1.28378e-05,0.336476
0,0.0743243,1.2973e-05,0.335656
0,0.0743243,1.31081e-05,0.333312
0,0.0743243,1.32432e-05,0.331937
0,0.0743243,1.33784e-05,0.332803
0,0.0743243,1.35135e-05,0.337251
0,0.0743243,1.36486e-05,0.335978
0,0.0743243,1.37838e-05,0.334765
0,0.0743243,1.39189e-05,0.336643
0,0.0743243,1.40541e-05,0.335768
0,0.0743243,1.41892e-05,0.333098
0,0.0743243,1.43243e-05,0.331874
0,0.0743243,1.44595e-05,0.335177
0,0.0743243,1.45946e-05,0.334817
0,0.0743243,1.47297e-05,0.330204
0,0.0743243,1.48649e-05,0.335049
0,0.0743243,1.5e-05,0.332986
0,0.077027,5e-06,0.345421
0,0.077027,5.13514e-06,0.344149
0,0.077027,5.27027e-06,0.343501
0,0.077027,5.40541e-06,0.344032
0,0.077027,5.54054e-06,0.345044
0,0.077027,5.67568e-06,0.345304
0,0.077027,5.81081e-06,0.344934
0,0.077027,5.94595e-06,0.343972
0,0.077027,6.08108e-06,0.344493
0,0.077027,6.21622e-06,0.342217
0,0.077027,6.35135e-06,0.346176
0,0.077027,6.48649e-06,0.342998
0,0.077027,6.62162e-06,0.343862
0,0.077027,6.75676e-06,0.343162
0,0.077027,6.89189e-06,0.343366
0,0.077027,7.02703e-06,0.344937
0,0.077027,7.16216e-06,0.345352
0,0.077027,7.2973e-06,0.34248
0,0.077027,7.43243e-06,0.345164
0,0.077027,7.56757e-06,0.342373
0,0.077027,7.7027e-06,0.341881
0,0.077027,7.83784e-06,0.342875
0,0.077027,7.97297e-06,0.341014
0,0.077027,8.10811e-06,0.341689
0,0.077027,8.24324e-06,0.34096
0,0.077027,8.37838e-06,0.342555
0,0.077027,8.51351e-06,0.342098
0,0.077027,8.64865e-06,0.338659
0,0.077027,8.78378e-06,0.342559
0,0.077027,8.91892e-06,0.341908
0,0.077027,9.05405e-06,0.341934
0,0.077027,9.18919e-06,0.341309
0,0.077027,9.32432e-06,0.342239
0,0.077027,9.45946e-06,0.341291
0,0.077027,9.59459e-06,0.339489
0,0.077027,9.72973e-06,0.342076
0,0.077027,9.86486e-06,0.341756
0,0.077027,1e-05,0.339183
0,0.077027,1.01351e-05,0.339645
0,0.077027,1.02703e-05,0.341156
0,0.077027,1.04054e-05,0.341905
0,0.077027,1.05405e-05,0.340545
0,0.077027,1.06757e-05,0.343431
0,0.077027,1.08108e-05,0.341614
0,0.077027,1.09459e-05,0.340974
0,0.077027,1.10811e-05,0.337246
0,0.077027,1.12162e-05,0.339376
0,0.077027,1.13514e-05,0.338597
0,0.077027,1.14865e-05,0.340798
0,0.077027,1.16216e-05,0.336592
0,0.077027,1.17568e-05,0.338976
0,0.077027,1.18919e-05,0.338447
0,0.077027,1.2027e-05,0.337071
0,0.077027,1.21622e-05,0.337469
0,0.077027,1.22973e-05,0.335987
0,0.077027,1.24324e-05,0.338674
0,0.077027,1.25676e-05,0.33718
0,0.077027,1.27027e-05,0.335467
0,0.077027,1.28378e-05,0.337203
0,0.077027,1.2973e-05,0.335946
0,0.077027,1.31081e-05,0.338955
0,0.077027,1.32432e-05,0.335722
0,0.077027,1.33784e-05,0.336847
0,0.077027,1.35135e-05,0.336934
0,0.077027,1.36486e-05,0.340051
0,0.077027,1.37838e-05,0.336956
0,0.077027,1.39189e-05,0.335092
0,0.077027,1.40541e-05,0.335697
0,0.077027,1.41892e-05,0.337229
0,0.077027,1.43243e-05,0.335862
0,0.077027,1.44595e-05,0.337486
0,0.077027,1.45946e-05,0.337766
0,0.077027,1.47297e-05,0.333673
0,0.077027,1.48649e-05,0.335279
0,0.077027,1.5e-05,0.336084
0,0.0797297,5e-06,0.345946
0,0.0797297,5.13514e-06,0.344973
0,0.0797297,5.27027e-06,0.343624
0,0.0797297,5.40541e-06,0.345933
0,0.0797297,5.54054e-06,0.345539
0,0.0797297,5.67568e-06,0.345971
0,0.0797297,5.81081e-06,0.345788
0,0.0797297,5.94595e-06,0.344067
0,0.0797297,6.08108e-06,0.345071
0,0.0797297,6.21622e-06,0.345107
0,0.0797297,6.35135e-06,0.347316
0,0.0797297,6.48649e-06,0.343743
0,0.0797297,6.62162e-06,0.345041
0,0.0797297,6.75676e-06,0.344524
0,0.0797297,6.89189e-06,0.342864
0,0.0797297,7.02703e-06,0.344291
0,0.0797297,7.16216e-06,0.341565
0,0.0797297,7.2973e-06,0.342164
0,0.0797297,7.43243e-06,0.341864
0,0.0797297,7.56757e-06,0.34512
0,0.0797297,7.7027e-06,0.342214
0,0.0797297,7.83784e-06,0.343864
0,0.0797297,7.97297e-06,0.341491
0,0.0797297,8.10811e-06,0.342974
0,0.0797297,8.24324e-06,0.34271
0,0.0797297,8.37838e-06,0.343959
0,0.0797297,8.51351e-06,0.340389
0,0.0797297,8.64865e-06,0.342209
0,0.0797297,8.78378e-06,0.341691
0,0.0797297,8.91892e-06,0.343997
0,0.0797297,9.05405e-06,0.341066
0,0.0797297,9.18919e-06,0.34401
0,0.0797297,9.32432e-06,0.341731
0,0.0797297,9.45946e-06,0.342402
0,0.0797297,9.59459e-06,0.342328
0,0.0797297,9.72973e-06,0.34155
0,0.0797297,9.86486e-06,0.341982
0,0.0797297,1e-05,0.340111
0,0.0797297,1.01351e-05,0.338987
0,0.0797297,1.02703e-05,0.343357
0,0.0797297,1.04054e-05,0.339142
0,0.0797297,1.05405e-05,0.341691
0,0.0797297,1.06757e-05,0.340423
0,0.0797297,1.08108e-05,0.340514
0,0.0797297,1.09459e-05,0.34303
0,0.0797297,1.10811e-05,0.340979
0,0.0797297,1.12162e-05,0.337291
0,0.0797297,1.13514e-05,0.339107
0,0.0797297,1.14865e-05,0.34031
0,0.0797297,1.16216e-05,0.339736
0,0.0797297,1.17568e-05,0.337441
0,0.0797297,1.18919e-05,0.340377
0,0.0797297,1.2027e-05,0.339406
0,0.0797297,1.21622e-05,0.336979
0,0.0797297,1.22973e-05,0.338136
0,0.0797297,1.24324e-05,0.339502
0,0.0797297,1.25676e-05,0.339804
0,0.0797297,1.27027e-05,0.340989
0,0.0797297,1.28378e-05,0.33564
0,0.0797297,1.2973e-05,0.340083
0,0.0797297,1.31081e-05,0.338146
0,0.0797297,1.32432e-05,0.338645
0,0.0797297,1.33784e-05,0.33696
0,0.0797297,1.35135e-05,0.340699
0,0.0797297,1.36486e-05,0.337305
0,0.0797297,1.37838e-05,0.338814
0,0.0797297,1.39189e-05,0.335903
0,0.0797297,1.40541e-05,0.335709
0,0.0797297,1.41892e-05,0.340016
0,0.0797297,1.43243e-05,0.338162
0,0.0797297,1.44595e-05,0.337415
0,0.0797297,1.45946e-05,0.336512
0,0.0797297,1.47297e-05,0.333933
0,0.0797297,1.48649e-05,0.338105
0,0.0797297,1.5e-05,0.335352
0,0.0824324,5e-06,0.345247
0,0.0824324,5.13514e-06,0.347089
0,0.0824324,5.27027e-06,0.345517
0,0.0824324,5.40541e-06,0.34573
0,0.0824324,5.54054e-06,0.347359
0,0.0824324,5.67568e-06,0.346861
0,0.0824324,5.81081e-06,0.346708
0,0.0824324,5.94595e-06,0.345458
0,0.0824324,6.08108e-06,0.346706
0,0.0824324,6.21622e-06,0.346934
0,0.0824324,6.35135e-06,0.343052
0,0.0824324,6.48649e-06,0.34341
0,0.0824324,6.62162e-06,0.344606
0,0.0824324,6.75676e-06,0.343531
0,0.0824324,6.89189e-06,0.346632
0,0.0824324,7.02703e-06,0.345158
0,0.0824324,7.16216e-06,0.347084
0,0.0824324,7.2973e-06,0.347449
0,0.0824324,7.43243e-06,0.34585
0,0.0824324,7.56757e-06,0.34558
0,0.0824324,7.7027e-06,0.345663
0,0.0824324,7.83784e-06,0.343881
0,0.0824324,7.97297e-06,0.341682
0,0.0824324,8.10811e-06,0.345189
0,0.0824324,8.24324e-06,0.344759
0,0.0824324,8.37838e-06,0.345382
0,0.0824324,8.51351e-06,0.344305
0,0.0824324,8.64865e-06,0.34086
0,0.0824324,8.78378e-06,0.343152
0,0.0824324,8.91892e-06,0.345005
0,0.0824324,9.05405e-06,0.345618
0,0.0824324,9.18919e-06,0.344089
0,0.0824324,9.32432e-06,0.344107
0,0.0824324,9.45946e-06,0.343894
0,0.0824324,9.59459e-06,0.3419
0,0.0824324,9.72973e-06,0.343062
0,0.0824324,9.86486e-06,0.342218
0,0.0824324,1e-05,0.344171
0,0.0824324,1.01351e-05,0.344257
0,0.0824324,1.02703e-05,0.341766
0,0.0824324,1.04054e-05,0.341799
0,0.0824324,1.05405e-05,0.342809
0,0.0824324,1.06757e-05,0.343123
0,0.0824324,1.08108e-05,0.34187
0,0.0824324,1.09459e-05,0.341248
0,0.0824324,1.10811e-05,0.342415
0,0.0824324,1.12162e-05,0.342466
0,0.0824324,1.13514e-05,0.339715
0,0.0824324,1.14865e-05,0.340213
0,0.0824324,1.16216e-05,0.340749
0,0.0824324,1.17568e-05,0.341591
0,0.0824324,1.18919e-05,0.339855
0,0.0824324,1.2027e-05,0.339487
0,0.0824324,1.21622e-05,0.342165
0,0.0824324,1.22973e-05,0.338978
0,0.0824324,1.24324e-05,0.34241
0,0.0824324,1.25676e-05,0.339299
0,0.0824324,1.27027e-05,0.335769
0,0.0824324,1.28378e-05,0.338246
0,0.0824324,1.2973e-05,0.33789
0,0.0824324,1.31081e-05,0.339199
0,0.0824324,1.32432e-05,0.336568
0,0.0824324,1.33784e-05,0.339443
0,0.0824324,1.35135e-05,0.338802
0,0.0824324,1.36486e-05,0.336957
0,0.0824324,1.37838e-05,0.33999
0,0.0824324,1.39189e-05,0.338199
0,0.0824324,1.40541e-05,0.3385
0,0.0824324,1.41892e-05,0.33709
0,0.0824324,1.43243e-05,0.338496
0,0.0824324,1.44595e-05,0.34038
0,0.0824324,1.45946e-05,0.337048
0,0.0824324,1.47297e-05,0.339199
0,0.0824324,1.48649e-05,0.335174
0,0.0824324,1.5e-05,0.33643
0,0.0851351,5e-06,0.343549
0,0.0851351,5.13514e-06,0.346371
0,0.0851351,5.27027e-06,0.34688
0,0.0851351,5.40541e-06,0.344233
0,0.0851351,5.54054e-06,0.347034
0,0.0851351,5.67568e-06,0.347761
0,0.0851351,5.81081e-06,0.346427
0,0.0851351,5.94595e-06,0.345313
0,0.0851351,6.08108e-06,0.346355
0,0.0851351,6.21622e-06,0.346888
0,0.0851351,6.35135e-06,0.347273
0,0.0851351,6.48649e-06,0.346056
0,0.0851351,6.62162e-06,0.34632
0,0.0851351,6.75676e-06,0.3489
0,0.0851351,6.89189e-06,0.346174
0,0.0851351,7.02703e-06,0.344634
0,0.0851351,7.16216e-06,0.345264
0,0.0851351,7.2973e-06,0.345349
0,0.0851351,7.43243e-06,0.34558
0,0.0851351,7.56757e-06,0.344274
0,0.0851351,7.7027e-06,0.344873
0,0.0851351,7.83784e-06,0.344187
0,0.0851351,7.97297e-06,0.34547
0,0.0851351,8.10811e-06,0.346938
0,0.0851351,8.24324e-06,0.348016
0,0.0851351,8.37838e-06,0.343972
0,0.0851351,8.51351e-06,0.34595
0,0.0851351,8.64865e-06,0.34339
0,0.0851351,8.78378e-06,0.344218
0,0.0851351,8.91892e-06,0.345015
0,0.0851351,9.05405e-06,0.34523
0,0.0851351,9.18919e-06,0.345503
0,0.0851351,9.32432e-06,0.342437
0,0.0851351,9.45946e-06,0.343946
0,0.0851351,9.59459e-06,0.343748
0,0.0851351,9.72973e-06,0.34558
0,0.0851351,9.86486e-06,0.341774
0,0.0851351,1e-05,0.340768
0,0.0851351,1.01351e-05,0.346812
0,0.0851351,1.02703e-05,0.343627
0,0.0851351,1.04054e-05,0.3444
0,0.0851351,1.05405e-05,0.342857
0,0.0851351,1.06757e-05,0.344115
0,0.0851351,1.08108e-05,0.34157
0,0.0851351,1.09459e-05,0.339833
0,0.0851351,1.10811e-05,0.343364
0,0.0851351,1.12162e-05,0.342834
0,0.0851351,1.13514e-05,0.340067
0,0.0851351,1.14865e-05,0.342317
0,0.0851351,1.16216e-05,0.341453
0,0.0851351,1.17568e-05,0.342657
0,0.0851351,1.18919e-05,0.342669
0,0.0851351,1.2027e-05,0.341028
0,0.0851351,1.21622e-05,0.338939
0,0.0851351,1.22973e-05,0.342409
0,0.0851351,1.24324e-05,0.340774
0,0.0851351,1.25676e-05,0.342364
0,0.0851351,1.27027e-05,0.341478
0,0.0851351,1.28378e-05,0.340585
0,0.0851351,1.2973e-05,0.340064
0,0.0851351,1.31081e-05,0.342839
0,0.0851351,1.32432e-05,0.337922
0,0.0851351,1.33784e-05,0.341896
0,0.0851351,1.35135e-05,0.339326
0,0.0851351,1.36486e-05,0.338902
0,0.0851351,1.37838e-05,0.338972
0,0.0851351,1.39189e-05,0.338908
0,0.0851351,1.40541e-05,0.341858
0,0.0851351,1.41892e-05,0.340744
0,0.0851351,1.43243e-05,0.337736
0,0.0851351,1.44595e-05,0.338436
0,0.0851351,1.45946e-05,0.340589
0,0.0851351,1.47297e-05,0.339062
0,0.0851351,1.48649e-05,0.339038
0,0.0851351,1.5e-05,0.335966
0,0.0878378,5e-06,0.347456
0,0.0878378,5.13514e-06,0.347042
0,0.0878378,5.27027e-06,0.347745
0,0.0878378,5.40541e-06,0.346651
0,0.0878378,5.54054e-06,0.345397
0,0.0878378,5.67568e-06,0.345816
0,0.0878378,5.81081e-06,0.346771
0,0.0878378,5.94595e-06,0.347149
0,0.0878378,6.08108e-06,0.346233
0,0.0878378,6.21622e-06,0.345752
0,0.0878378,6.35135e-06,0.350066
0,0.0878378,6.48649e-06,0.346956
0,0.0878378,6.62162e-06,0.348674
0,0.0878378,6.75676e-06,0.347258
0,0.0878378,6.89189e-06,0.34853
0,0.0878378,7.02703e-06,0.346327
0,0.0878378,7.16216e-06,0.347664
0,0.0878378,7.2973e-06,0.347124
0,0.0878378,7.43243e-06,0.347382
0,0.0878378,7.56757e-06,0.347148
0,0.0878378,7.7027e-06,0.348132
0,0.0878378,7.83784e-06,0.346094
0,0.0878378,7.97297e-06,0.347397
0,0.0878378,8.10811e-06,0.3466
0,0.0878378,8.24324e-06,0.346106
0,0.0878378,8.37838e-06,0.346357
0,0.0878378,8.51351e-06,0.347378
0,0.0878378,8.64865e-06,0.342845
0,0.0878378,8.78378e-06,0.344743
0,0.0878378,8.91892e-06,0.347441
0,0.0878378,9.05405e-06,0.345484
0,0.0878378,9.18919e-06,0.345552
0,0.0878378,9.32432e-06,0.344384
0,0.0878378,9.45946e-06,0.345203
0,0.0878378,9.59459e-06,0.344911
0,0.0878378,9.72973e-06,0.343697
0,0.0878378,9.86486e-06,0.345463
0,0.0878378,1e-05,0.34411
0,0.0878378,1.01351e-05,0.345104
0,0.0878378,1.02703e-05,0.346012
0,0.0878378,1.04054e-05,0.344183
0,0.0878378,1.05405e-05,0.343533
0,0.0878378,1.06757e-05,0.343663
0,0.0878378,1.08108e-05,0.344485
0,0.0878378,1.09459e-05,0.344928
0,0.0878378,1.10811e-05,0.344464
0,0.0878378,1.12162e-05,0.343405
0,0.0878378,1.13514e-05,0.342803
0,0.0878378,1.14865e-05,0.344631
0,0.0878378,1.16216e-05,0.341406
0,0.0878378,1.17568e-05,0.34425
0,0.0878378,1.18919e-05,0.343069
0,0.0878378,1.2027e-05,0.344589
0,0.0878378,1.21622e-05,0.34181
0,0.0878378,1.22973e-05,0.345731
0,0.0878378,1.24324e-05,0.341585
0,0.0878378,1.25676e-05,0.342769
0,0.0878378,1.27027e-05,0.342088
0,0.0878378,1.28378e-05,0.342139
0,0.0878378,1.2973e-05,0.344097
0,0.0878378,1.31081e-05,0.342616
0,0.0878378,1.32432e-05,0.339993
0,0.0878378,1.33784e-05,0.342609
0,0.0878378,1.35135e-05,0.336239
0,0.0878378,1.36486e-05,0.345044
0,0.0878378,1.37838e-05,0.342462
0,0.0878378,1.39189e-05,0.343484
0,0.0878378,1.40541e-05,0.339127
0,0.0878378,1.41892e-05,0.343169
0,0.0878378,1.43243e-05,0.338833
0,0.0878378,1.44595e-05,0.337613
0,0.0878378,1.45946e-05,0.339596
0,0.0878378,1.47297e-05,0.339979
0,0.0878378,1.48649e-05,0.339905
0,0.0878378,1.5e-05,0.34002
0,0.0905405,5e-06,0.347783
0,0.0905405,5.13514e-06,0.348477
0,0.0905405,5.27027e-06,0.347953
0,0.0905405,5.40541e-06,0.345639
0,0.0905405,5.54054e-06,0.347638
0,0.0905405,5.67568e-06,0.347416
0,0.0905405,5.81081e-06,0.349318
0,0.0905405,5.94595e-06,0.347985
0,0.0905405,6.08108e-06,0.347567
0,0.0905405,6.21622e-06,0.346675
0,0.0905405,6.35135e-06,0.348928
0,0.0905405,6.48649e-06,0.347771
0,0.0905405,6.62162e-06,0.348781
0,0.0905405,6.75676e-06,0.348499
0,0.0905405,6.89189e-06,0.347715
0,0.0905405,7.02703e-06,0.34893
0,0.0905405,7.16216e-06,0.348519
0,0.0905405,7.2973e-06,0.348251
0,0.0905405,7.43243e-06,0.347549
0,0.0905405,7.56757e-06,0.345747
0,0.0905405,7.7027e-06,0.347502
0,0.0905405,7.83784e-06,0.346506
0,0.0905405,7.97297e-06,0.348017
0,0.0905405,8.10811e-06,0.345161
0,0.0905405,8.24324e-06,0.346035
0,0.0905405,8.37838e-06,0.345202
0,0.0905405,8.51351e-06,0.345173
0,0.0905405,8.64865e-06,0.346758
0,0.0905405,8.78378e-06,0.346666
0,0.0905405,8.91892e-06,0.347624
0,0.0905405,9.05405e-06,0.345154
0,0.0905405,9.18919e-06,0.348038
0,0.0905405,9.32432e-06,0.347581
0,0.0905405,9.45946e-06,0.344689
0,0.0905405,9.59459e-06,0.344847
0,0.0905405,9.72973e-06,0.345545
0,0.0905405,9.86486e-06,0.345147
0,0.0905405,1e-05,0.348311
0,0.0905405,1.01351e-05,0.343403
0,0.0905405,1.02703e-05,0.345736
0,0.0905405,1.04054e-05,0.34864
0,0.0905405,1.05405e-05,0.345513
0,0.0905405,1.06757e-05,0.345216
0,0.0905405,1.08108e-05,0.344469
0,0.0905405,1.09459e-05,0.343786
0,0.0905405,1.10811e-05,0.344037
0,0.0905405,1.12162e-05,0.343666
0,0.0905405,1.13514e-05,0.344388
0,0.0905405,1.14865e-05,0.345759
0,0.0905405,1.16216e-05,0.344737
0,0.0905405,1.17568e-05,0.34448
0,0.0905405,1.18919e-05,0.343549
0,0.0905405,1.2027e-05,0.344373
0,0.0905405,1.21622e-05,0.348901
0,0.0905405,1.22973e-05,0.342104
0,0.0905405,1.24324e-05,0.342958
0,0.0905405,1.25676e-05,0.344931
0,0.0905405,1.27027e-05,0.34359
0,0.0905405,1.28378e-05,0.34295
0,0.0905405,1.2973e-05,0.343099
0,0.0905405,1.31081e-05,0.343105
0,0.0905405,1.32432e-05,0.341971
0,0.0905405,1.33784e-05,0.33979
0,0.0905405,1.35135e-05,0.343888
0,0.0905405,1.36486e-05,0.340807
0,0.0905405,1.37838e-05,0.341606
0,0.0905405,1.39189e-05,0.339161
0,0.0905405,1.40541e-05,0.342018
0,0.0905405,1.41892e-05,0.340619
0,0.0905405,1.43243e-05,0.340733
0,0.0905405,1.44595e-05,0.340451
0,0.0905405,1.45946e-05,0.340073
0,0.0905405,1.47297e-05,0.338074
0,0.0905405,1.48649e-05,0.342746
0,0.0905405,1.5e-05,0.342524
0,0.0932432,5e-06,0.348203
0,0.0932432,5.13514e-06,0.351006
0,0.0932432,5.27027e-06,0.347255
0,0.0932432,5.40541e-06,0.347372
0,0.0932432,5.54054e-06,0.348868
0,0.0932432,5.67568e-06,0.349193
0,0.0932432,5.81081e-06,0.34596
0,0.0932432,5.94595e-06,0.347702
0,0.0932432,6.08108e-06,0.349432
0,0.0932432,6.21622e-06,0.349285
0,0.0932432,6.35135e-06,0.349131
0,0.0932432,6.48649e-06,0.349037
0,0.0932432,6.62162e-06,0.349316
0,0.0932432,6.75676e-06,0.348887
0,0.0932432,6.89189e-06,0.349652
0,0.0932432,7.02703e-06,0.348439
0,0.0932432,7.16216e-06,0.34998
0,0.0932432,7.2973e-06,0.349351
0,0.0932432,7.43243e-06,0.347009
0,0.0932432,7.56757e-06,0.348718
0,0.0932432,7.7027e-06,0.347017
0,0.0932432,7.83784e-06,0.349533
0,0.0932432,7.97297e-06,0.348145
0,0.0932432,8.10811e-06,0.347444
0,0.0932432,8.24324e-06,0.348247
0,0.0932432,8.37838e-06,0.349101
0,0.0932432,8.51351e-06,0.34571
0,0.0932432,8.64865e-06,0.346949
0,0.0932432,8.78378e-06,0.34741
0,0.0932432,8.91892e-06,0.349246
0,0.0932432,9.05405e-06,0.346863
0,0.0932432,9.18919e-06,0.346987
0,0.0932432,9.32432e-06,0.348959
0,0.0932432,9.45946e-06,0.345539
0,0.0932432,9.59459e-06,0.347544
0,0.0932432,9.72973e-06,0.346446
0,0.0932432,9.86486e-06,0.345916
0,0.0932432,1e-05,0.349041
0,0.0932432,1.01351e-05,0.34659
0,0.0932432,1.02703e-05,0.34621
0,0.0932432,1.04054e-05,0.347561
0,0.0932432,1.05405e-05,0.344194
0,0.0932432,1.06757e-05,0.344905
0,0.0932432,1.08108e-05,0.344602
0,0.0932432,1.09459e-05,0.348454
0,0.0932432,1.10811e-05,0.346651
0,0.0932432,1.12162e-05,0.345775
0,0.0932432,1.13514e-05,0.344206
0,0.0932432,1.14865e-05,0.347044
0,0.0932432,1.16216e-05,0.345713
0,0.0932432,1.17568e-05,0.34712
0,0.0932432,1.18919e-05,0.346149
0,0.0932432,1.2027e-05,0.344772
0,0.0932432,1.21622e-05,0.344685
0,0.0932432,1.22973e-05,0.344731
0,0.0932432,1.24324e-05,0.34297
0,0.0932432,1.25676e-05,0.343585
0,0.0932432,1.27027e-05,0.344891
0,0.0932432,1.28378e-05,0.343477
0,0.0932432,1.2973e-05,0.343218
0,0.0932432,1.31081e-05,0.341081
0,0.0932432,1.32432e-05,0.343399
0,0.0932432,1.33784e-05,0.344698
0,0.0932432,1.35135e-05,0.341778
0,0.0932432,1.36486e-05,0.343956
0,0.0932432,1.37838e-05,0.345764
0,0.0932432,1.39189e-05,0.340178
0,0.0932432,1.40541e-05,0.343661
0,0.0932432,1.41892e-05,0.343318
0,0.0932432,1.43243e-05,0.343069
0,0.0932432,1.44595e-05,0.342984
0,0.0932432,1.45946e-05,0.341645
0,0.0932432,1.47297e-05,0.340428
0,0.0932432,1.48649e-05,0.343051
0,0.0932432,1.5e-05,0.343804
0,0.0959459,5e-06,0.345859
0,0.0959459,5.13514e-06,0.348563
0,0.0959459,5.27027e-06,0.349326
0,0.0959459,5.40541e-06,0.346468
0,0.0959459,5.54054e-06,0.3497
0,0.0959459,5.67568e-06,0.350913
0,0.0959459,5.81081e-06,0.35045
0,0.0959459,5.94595e-06,0.34879
0,0.0959459,6.08108e-06,0.349555
0,0.0959459,6.21622e-06,0.349552
0,0.0959459,6.35135e-06,0.348602
0,0.0959459,6.48649e-06,0.347431
0,0.0959459,6.62162e-06,0.350647
0,0.0959459,6.75676e-06,0.348436
0,0.0959459,6.89189e-06,0.349765
0,0.0959459,7.02703e-06,0.349991
0,0.0959459,7.16216e-06,0.348697
0,0.0959459,7.2973e-06,0.350035
0,0.0959459,7.43243e-06,0.349989
0,0.0959459,7.56757e-06,0.34967
0,0.0959459,7.7027e-06,0.34817
0,0.0959459,7.83784e-06,0.348871
0,0.0959459,7.97297e-06,0.351427
0,0.0959459,8.10811e-06,0.350474
0,0.0959459,8.24324e-06,0.34684
0,0.0959459,8.37838e-06,0.350662
0,0.0959459,8.51351e-06,0.34893
0,0.0959459,8.64865e-06,0.348052
0,0.0959459,8.78378e-06,0.348876
0,0.0959459,8.91892e-06,0.350013
0,0.0959459,9.05405e-06,0.347688
0,0.0959459,9.18919e-06,0.34957
0,0.0959459,9.32432e-06,0.344871
0,0.0959459,9.45946e-06,0.348113
0,0.0959459,9.59459e-06,0.347291
0,0.0959459,9.72973e-06,0.348396
0,0.0959459,9.86486e-06,0.347746
0,0.0959459,1e-05,0.34788
0,0.0959459,1.01351e-05,0.348836
0,0.0959459,1.02703e-05,0.346155
0,0.0959459,1.04054e-05,0.346076
0,0.0959459,1.05405e-05,0.346866
0,0.0959459,1.06757e-05,0.346288
0,0.0959459,1.08108e-05,0.347677
0,0.0959459,1.09459e-05,0.347704
0,0.0959459,1.10811e-05,0.345683
0,0.0959459,1.12162e-05,0.346835
0,0.0959459,1.13514e-05,0.344264
0,0.0959459,1.14865e-05,0.34637
0,0.0959459,1.16216e-05,0.344858
0,0.0959459,1.17568e-05,0.348156
0,0.0959459,1.18919e-05,0.347596
0,0.0959459,1.2027e-05,0.346461
0,0.0959459,1.21622e-05,0.344873
0,0.0959459,1.22973e-05,0.344416
0,0.0959459,1.24324e-05,0.346454
0,0.0959459,1.25676e-05,0.343673
0,0.0959459,1.27027e-05,0.34662
0,0.0959459,1.28378e-05,0.345704
0,0.0959459,1.2973e-05,0.344733
0,0.0959459,1.31081e-05,0.344097
0,0.0959459,1.32432e-05,0.34801
0,0.0959459,1.33784e-05,0.345464
0,0.0959459,1.35135e-05,0.345554
0,0.0959459,1.36486e-05,0.343141
0,0.0959459,1.37838e-05,0.345133
0,0.0959459,1.39189e-05,0.345965
0,0.0959459,1.40541e-05,0.34351
0,0.0959459,1.41892e-05,0.344366
0,0.0959459,1.43243e-05,0.343775
0,0.0959459,1.44595e-05,0.343535
0,0.0959459,1.45946e-05,0.343811
